,instance_folder,instance_id,sample,sample_durations,time_limit,obj_gap,obj_value,solve_time,solver_status
10,j20,2,0,"[0, 7, 10, 5, 2, 2, 8, 2, 5, 7, 8, 1, 1, 11, 6, 1, 3, 3, 5, 10, 5, 0]",600,,,0.0,Infeasible
11,j20,2,1,"[0, 8, 9, 9, 1, 1, 7, 6, 6, 7, 4, 1, 1, 11, 3, 1, 2, 3, 4, 6, 7, 0]",600,,,0.00999999,Infeasible
12,j20,2,2,"[0, 5, 6, 5, 2, 3, 6, 2, 8, 12, 5, 1, 1, 7, 5, 1, 1, 2, 4, 9, 7, 0]",600,,,0.00999999,Infeasible
13,j20,2,3,"[0, 6, 10, 5, 2, 2, 7, 2, 9, 7, 6, 1, 1, 8, 3, 1, 1, 3, 6, 11, 7, 0]",600,,,0.00999999,Infeasible
14,j20,2,4,"[0, 7, 11, 6, 2, 3, 5, 2, 7, 8, 5, 1, 1, 9, 6, 1, 3, 2, 3, 7, 4, 0]",600,,,0.00999999,Infeasible
15,j20,2,5,"[0, 7, 6, 5, 2, 2, 9, 4, 9, 9, 7, 1, 1, 11, 2, 1, 1, 5, 7, 10, 7, 0]",600,,,0.00999999,Infeasible
16,j20,2,6,"[0, 5, 6, 9, 1, 1, 7, 6, 6, 7, 4, 1, 1, 8, 6, 1, 1, 2, 7, 7, 7, 0]",600,,,0.00999999,Infeasible
17,j20,2,7,"[0, 5, 6, 7, 2, 2, 7, 6, 9, 8, 6, 1, 1, 6, 3, 1, 3, 4, 3, 11, 4, 0]",600,,,0.0,Infeasible
18,j20,2,8,"[0, 6, 10, 5, 1, 2, 6, 4, 6, 11, 8, 1, 1, 8, 2, 1, 2, 2, 4, 11, 3, 0]",600,,,0.0,Infeasible
19,j20,2,9,"[0, 5, 9, 6, 2, 3, 9, 6, 8, 12, 4, 1, 1, 9, 2, 1, 2, 4, 7, 11, 3, 0]",600,,,0.0,Infeasible
20,j20,3,0,"[0, 11, 8, 7, 4, 3, 8, 2, 2, 5, 2, 8, 8, 6, 8, 7, 5, 10, 7, 10, 4, 0]",600,,,0.00999999,Infeasible
21,j20,3,1,"[0, 10, 7, 7, 5, 3, 5, 3, 3, 6, 2, 5, 5, 5, 10, 4, 3, 6, 7, 8, 3, 0]",600,,,0.0,Infeasible
22,j20,3,2,"[0, 6, 8, 4, 5, 5, 9, 1, 3, 8, 1, 6, 8, 5, 11, 6, 4, 8, 4, 10, 3, 0]",600,0.0,80.0,0.14,Optimal
23,j20,3,3,"[0, 8, 7, 4, 4, 3, 8, 3, 6, 8, 2, 5, 7, 5, 6, 5, 5, 7, 7, 10, 4, 0]",600,,,0.00999999,Infeasible
24,j20,3,4,"[0, 6, 5, 4, 5, 5, 5, 1, 6, 7, 1, 7, 7, 5, 9, 7, 6, 10, 8, 11, 2, 0]",600,,,0.00999999,Infeasible
25,j20,3,5,"[0, 7, 5, 7, 6, 2, 7, 1, 3, 6, 1, 6, 8, 9, 6, 7, 4, 10, 5, 6, 4, 0]",600,0.0,71.0,0.13,Optimal
26,j20,3,6,"[0, 9, 6, 5, 8, 6, 7, 3, 2, 6, 1, 6, 4, 6, 8, 7, 3, 11, 5, 8, 3, 0]",600,,,0.0,Infeasible
27,j20,3,7,"[0, 11, 9, 5, 4, 2, 6, 2, 2, 6, 2, 5, 5, 9, 10, 6, 3, 9, 4, 9, 3, 0]",600,0.0,77.0,0.15,Optimal
28,j20,3,8,"[0, 8, 9, 3, 4, 5, 6, 2, 2, 5, 1, 6, 7, 9, 8, 3, 6, 9, 5, 8, 2, 0]",600,0.0,69.0,0.0999999,Optimal
29,j20,3,9,"[0, 9, 5, 3, 8, 4, 9, 3, 4, 5, 2, 7, 4, 5, 10, 5, 4, 6, 8, 9, 2, 0]",600,,,0.00999999,Infeasible
30,j20,4,0,"[0, 1, 5, 7, 4, 2, 1, 3, 2, 11, 2, 1, 2, 7, 2, 1, 1, 11, 7, 4, 7, 0]",600,,,0.00999999,Infeasible
31,j20,4,1,"[0, 1, 4, 7, 6, 1, 1, 5, 1, 8, 6, 2, 1, 5, 1, 1, 1, 7, 4, 5, 6, 0]",600,,,0.00999999,Infeasible
32,j20,4,2,"[0, 1, 3, 4, 5, 2, 1, 2, 1, 7, 2, 1, 2, 6, 2, 1, 1, 8, 4, 2, 9, 0]",600,0.0,40.0,0.00999999,Optimal
33,j20,4,3,"[0, 1, 3, 4, 7, 1, 1, 2, 2, 9, 6, 3, 1, 3, 2, 1, 1, 9, 4, 4, 6, 0]",600,0.0,42.0,0.04,Optimal
34,j20,4,4,"[0, 1, 6, 4, 6, 2, 1, 5, 1, 7, 2, 3, 2, 6, 2, 1, 1, 11, 7, 5, 11, 0]",600,,,0.0,Infeasible
35,j20,4,5,"[0, 1, 3, 6, 4, 1, 1, 4, 1, 7, 5, 1, 1, 3, 1, 1, 1, 7, 4, 3, 9, 0]",600,0.0,40.0,0.00999999,Optimal
36,j20,4,6,"[0, 1, 2, 3, 8, 2, 1, 4, 1, 10, 5, 2, 2, 3, 2, 1, 1, 10, 6, 2, 10, 0]",600,0.0,44.0,0.05,Optimal
37,j20,4,7,"[0, 1, 6, 4, 4, 1, 1, 4, 1, 11, 4, 1, 2, 4, 1, 1, 1, 8, 7, 2, 6, 0]",600,,,0.0,Infeasible
38,j20,4,8,"[0, 1, 6, 4, 8, 2, 1, 2, 1, 9, 3, 3, 1, 7, 2, 1, 1, 8, 5, 4, 6, 0]",600,,,0.0,Infeasible
39,j20,4,9,"[0, 1, 3, 5, 6, 2, 1, 5, 1, 11, 3, 3, 1, 3, 1, 1, 1, 11, 4, 4, 7, 0]",600,0.0,46.0,0.05,Optimal
40,j20,5,0,"[0, 2, 7, 1, 4, 5, 7, 1, 11, 2, 1, 6, 6, 7, 11, 1, 10, 6, 8, 7, 4, 0]",600,,,0.0,Infeasible
41,j20,5,1,"[0, 1, 7, 1, 6, 8, 6, 1, 10, 2, 2, 7, 5, 4, 7, 1, 11, 6, 7, 3, 6, 0]",600,,,0.0,Infeasible
42,j20,5,2,"[0, 2, 4, 1, 7, 6, 5, 1, 6, 1, 3, 11, 6, 4, 9, 1, 10, 5, 7, 6, 6, 0]",600,,,0.0,Infeasible
43,j20,5,3,"[0, 1, 8, 1, 7, 5, 6, 1, 6, 1, 2, 8, 7, 4, 6, 1, 7, 8, 11, 7, 5, 0]",600,,,0.0,Infeasible
44,j20,5,4,"[0, 2, 5, 3, 4, 4, 6, 1, 8, 2, 2, 9, 9, 5, 12, 1, 6, 5, 7, 4, 5, 0]",600,,,0.0,Infeasible
45,j20,5,5,"[0, 1, 4, 2, 8, 6, 8, 1, 9, 2, 2, 6, 8, 7, 9, 1, 10, 9, 11, 7, 3, 0]",600,,,0.0,Infeasible
46,j20,5,6,"[0, 1, 8, 3, 4, 6, 8, 1, 7, 2, 2, 6, 7, 7, 10, 1, 6, 9, 7, 7, 3, 0]",600,,,0.0,Infeasible
47,j20,5,7,"[0, 1, 6, 2, 6, 8, 8, 1, 8, 1, 3, 6, 6, 5, 12, 1, 8, 5, 11, 4, 4, 0]",600,,,0.0,Infeasible
48,j20,5,8,"[0, 1, 4, 3, 5, 6, 5, 1, 11, 1, 3, 6, 5, 4, 11, 1, 6, 6, 9, 4, 3, 0]",600,,,0.0,Infeasible
49,j20,5,9,"[0, 1, 8, 1, 7, 4, 7, 1, 6, 2, 2, 8, 9, 3, 11, 1, 6, 8, 7, 4, 2, 0]",600,,,0.00999999,Infeasible
50,j20,6,0,"[0, 5, 9, 4, 4, 7, 11, 4, 6, 1, 5, 10, 7, 4, 3, 8, 6, 11, 5, 9, 2, 0]",600,,,0.00999999,Infeasible
51,j20,6,1,"[0, 6, 7, 8, 5, 8, 7, 5, 12, 1, 4, 11, 4, 3, 3, 7, 2, 10, 4, 5, 1, 0]",600,,,0.00999999,Infeasible
52,j20,6,2,"[0, 5, 7, 5, 3, 7, 11, 5, 7, 1, 7, 10, 3, 3, 5, 10, 4, 10, 3, 8, 2, 0]",600,,,0.00999999,Infeasible
53,j20,6,3,"[0, 4, 5, 8, 4, 6, 8, 5, 6, 1, 5, 9, 7, 5, 3, 9, 2, 6, 5, 7, 2, 0]",600,,,0.00999999,Infeasible
54,j20,6,4,"[0, 3, 8, 8, 5, 4, 6, 5, 7, 1, 7, 6, 3, 3, 6, 11, 4, 10, 6, 8, 2, 0]",600,,,0.00999999,Infeasible
55,j20,6,5,"[0, 2, 8, 8, 6, 8, 10, 8, 7, 1, 4, 10, 5, 2, 4, 10, 3, 7, 3, 7, 1, 0]",600,,,0.00999999,Infeasible
56,j20,6,6,"[0, 6, 5, 8, 4, 8, 7, 4, 8, 1, 7, 7, 5, 2, 6, 8, 4, 6, 4, 7, 1, 0]",600,,,0.0,Infeasible
57,j20,6,7,"[0, 4, 5, 5, 5, 8, 6, 5, 8, 1, 5, 11, 7, 4, 2, 11, 2, 7, 3, 6, 2, 0]",600,,,0.0,Infeasible
58,j20,6,8,"[0, 3, 6, 8, 7, 7, 11, 4, 9, 1, 4, 9, 4, 4, 6, 11, 2, 11, 3, 8, 2, 0]",600,,,0.0,Infeasible
59,j20,6,9,"[0, 3, 5, 4, 7, 6, 11, 7, 10, 1, 6, 6, 6, 5, 3, 8, 6, 9, 3, 5, 2, 0]",600,,,0.0,Infeasible
60,j20,7,0,"[0, 8, 1, 6, 2, 4, 2, 6, 1, 6, 10, 2, 6, 3, 1, 10, 5, 7, 2, 2, 7, 0]",600,0.0,65.0,0.00999999,Optimal
61,j20,7,1,"[0, 9, 2, 12, 1, 7, 2, 7, 2, 5, 12, 2, 3, 3, 2, 11, 4, 4, 1, 2, 6, 0]",600,0.0,67.0,0.0,Optimal
62,j20,7,2,"[0, 5, 1, 11, 2, 5, 2, 6, 1, 8, 12, 2, 3, 3, 2, 10, 3, 4, 2, 2, 7, 0]",600,0.0,65.0,0.00999999,Optimal
63,j20,7,3,"[0, 9, 1, 11, 2, 4, 3, 6, 1, 6, 8, 2, 4, 3, 1, 12, 4, 6, 2, 4, 9, 0]",600,0.0,65.0,0.00999999,Optimal
64,j20,7,4,"[0, 8, 2, 7, 2, 3, 1, 8, 1, 6, 9, 1, 4, 2, 1, 7, 4, 6, 1, 2, 9, 0]",600,0.0,65.0,0.0,Optimal
65,j20,7,5,"[0, 7, 1, 9, 2, 6, 2, 6, 2, 9, 9, 1, 6, 6, 2, 6, 7, 5, 1, 3, 7, 0]",600,0.0,66.0,0.00999999,Optimal
66,j20,7,6,"[0, 9, 2, 7, 1, 5, 1, 10, 1, 9, 7, 1, 6, 3, 1, 8, 6, 4, 1, 2, 9, 0]",600,0.0,65.0,0.00999999,Optimal
67,j20,7,7,"[0, 7, 1, 12, 1, 4, 3, 8, 2, 5, 12, 2, 3, 4, 1, 12, 3, 4, 1, 3, 9, 0]",600,0.0,65.0,0.0,Optimal
68,j20,7,8,"[0, 7, 1, 11, 1, 4, 2, 6, 2, 8, 7, 2, 6, 6, 2, 12, 3, 6, 2, 2, 8, 0]",600,0.0,65.0,0.00999999,Optimal
69,j20,7,9,"[0, 6, 1, 11, 2, 7, 2, 6, 2, 5, 11, 2, 3, 3, 2, 11, 3, 3, 1, 4, 8, 0]",600,0.0,65.0,0.00999999,Optimal
70,j20,8,0,"[0, 8, 9, 6, 2, 1, 3, 7, 4, 6, 7, 10, 9, 12, 7, 4, 2, 5, 2, 1, 1, 0]",600,0.0,61.0,0.00999999,Optimal
71,j20,8,1,"[0, 7, 9, 11, 1, 1, 4, 8, 5, 7, 12, 6, 6, 7, 11, 3, 3, 3, 2, 1, 2, 0]",600,0.0,60.0,0.0400002,Optimal
72,j20,8,2,"[0, 5, 5, 11, 2, 1, 5, 6, 5, 6, 12, 9, 6, 7, 9, 6, 2, 4, 5, 1, 1, 0]",600,0.0,58.0,0.0599999,Optimal
73,j20,8,3,"[0, 7, 9, 6, 2, 1, 5, 5, 6, 6, 10, 7, 7, 8, 7, 2, 4, 4, 5, 1, 3, 0]",600,0.0,55.0,0.00999999,Optimal
74,j20,8,4,"[0, 9, 8, 11, 2, 1, 5, 4, 4, 8, 8, 7, 8, 10, 8, 2, 2, 4, 3, 1, 2, 0]",600,0.0,63.0,0.0400002,Optimal
75,j20,8,5,"[0, 8, 5, 6, 2, 1, 3, 8, 6, 10, 9, 11, 8, 11, 6, 5, 2, 6, 2, 1, 3, 0]",600,0.0,71.0,0.0599999,Optimal
76,j20,8,6,"[0, 9, 9, 7, 1, 1, 2, 6, 4, 11, 8, 10, 6, 7, 6, 4, 2, 7, 2, 1, 1, 0]",600,0.0,68.0,0.05,Optimal
77,j20,8,7,"[0, 6, 9, 7, 1, 1, 4, 7, 5, 8, 10, 10, 7, 8, 6, 3, 4, 5, 5, 1, 1, 0]",600,0.0,59.0,0.00999999,Optimal
78,j20,8,8,"[0, 6, 7, 10, 1, 1, 2, 5, 6, 7, 11, 10, 7, 6, 11, 2, 3, 3, 3, 1, 2, 0]",600,0.0,59.0,0.00999999,Optimal
79,j20,8,9,"[0, 6, 9, 10, 2, 1, 4, 4, 7, 6, 9, 7, 7, 11, 11, 6, 3, 3, 3, 1, 1, 0]",600,0.0,60.0,0.05,Optimal
80,j20,9,0,"[0, 3, 1, 9, 10, 4, 5, 6, 2, 6, 6, 3, 9, 6, 3, 4, 8, 12, 6, 7, 1, 0]",600,,,0.0,Infeasible
81,j20,9,1,"[0, 4, 1, 10, 11, 6, 2, 6, 2, 12, 6, 3, 6, 3, 3, 2, 8, 7, 4, 3, 2, 0]",600,0.0,82.0,0.04,Optimal
82,j20,9,2,"[0, 5, 1, 8, 7, 4, 4, 8, 3, 11, 7, 3, 8, 6, 2, 3, 7, 10, 6, 7, 1, 0]",600,,,0.00999999,Infeasible
83,j20,9,3,"[0, 3, 1, 9, 7, 6, 5, 5, 1, 7, 8, 4, 6, 2, 3, 5, 8, 9, 5, 6, 3, 0]",600,0.0,84.0,0.0799999,Optimal
84,j20,9,4,"[0, 2, 1, 6, 8, 6, 5, 6, 1, 8, 6, 2, 6, 3, 5, 2, 4, 11, 8, 5, 1, 0]",600,,,0.0,Infeasible
85,j20,9,5,"[0, 5, 1, 11, 9, 4, 5, 9, 1, 12, 10, 6, 6, 2, 6, 4, 4, 11, 6, 7, 2, 0]",600,,,0.0,Infeasible
86,j20,9,6,"[0, 5, 1, 7, 6, 6, 2, 9, 1, 10, 7, 6, 6, 2, 4, 5, 5, 8, 8, 7, 3, 0]",600,,,0.00999999,Infeasible
87,j20,9,7,"[0, 4, 1, 12, 6, 5, 4, 7, 1, 12, 11, 3, 7, 6, 2, 4, 5, 8, 5, 7, 3, 0]",600,0.0,91.0,0.0800002,Optimal
88,j20,9,8,"[0, 2, 1, 11, 6, 5, 3, 5, 2, 9, 7, 3, 9, 6, 5, 4, 4, 9, 4, 6, 2, 0]",600,0.0,84.0,0.0699999,Optimal
89,j20,9,9,"[0, 4, 1, 11, 11, 8, 3, 5, 2, 6, 11, 5, 6, 3, 2, 4, 4, 10, 6, 6, 1, 0]",600,,,0.0,Infeasible
90,j20,10,0,"[0, 6, 10, 2, 5, 3, 5, 2, 1, 5, 1, 2, 4, 2, 8, 5, 8, 3, 1, 8, 3, 0]",600,,,0.0,Infeasible
91,j20,10,1,"[0, 5, 10, 5, 2, 4, 6, 2, 1, 4, 1, 4, 8, 2, 5, 3, 4, 3, 2, 5, 2, 0]",600,,,0.00999999,Infeasible
92,j20,10,2,"[0, 3, 10, 3, 2, 2, 5, 2, 1, 4, 1, 3, 4, 1, 7, 4, 5, 3, 2, 8, 1, 0]",600,,,0.00999999,Infeasible
93,j20,10,3,"[0, 4, 9, 6, 4, 6, 2, 2, 1, 5, 1, 3, 6, 2, 4, 2, 5, 4, 2, 6, 2, 0]",600,,,0.00999999,Infeasible
94,j20,10,4,"[0, 3, 12, 3, 5, 6, 5, 2, 1, 3, 1, 5, 4, 1, 6, 4, 5, 5, 1, 6, 3, 0]",600,,,0.00999999,Infeasible
95,j20,10,5,"[0, 3, 6, 3, 3, 5, 2, 1, 1, 3, 1, 3, 8, 2, 6, 2, 7, 5, 2, 4, 1, 0]",600,0.0,64.0,0.05,Optimal
96,j20,10,6,"[0, 6, 10, 6, 5, 6, 3, 1, 1, 2, 1, 4, 4, 2, 6, 5, 8, 3, 2, 5, 1, 0]",600,,,0.00999999,Infeasible
97,j20,10,7,"[0, 5, 10, 6, 2, 6, 3, 1, 1, 2, 1, 3, 4, 1, 7, 3, 6, 6, 1, 6, 3, 0]",600,,,0.00999999,Infeasible
98,j20,10,8,"[0, 3, 7, 4, 4, 4, 2, 1, 1, 5, 1, 3, 5, 1, 8, 4, 4, 3, 1, 5, 2, 0]",600,0.0,66.0,0.0400002,Optimal
99,j20,10,9,"[0, 7, 8, 2, 5, 2, 3, 2, 1, 5, 1, 2, 5, 2, 5, 3, 8, 6, 2, 4, 1, 0]",600,,,0.0,Infeasible
100,j20,11,0,"[0, 1, 3, 9, 9, 4, 3, 2, 11, 5, 2, 1, 3, 6, 6, 4, 5, 9, 4, 11, 7, 0]",600,,,0.00999999,Infeasible
101,j20,11,1,"[0, 1, 2, 9, 9, 6, 6, 2, 8, 2, 5, 2, 3, 2, 3, 4, 4, 6, 2, 10, 6, 0]",600,0.0,43.0,0.00999999,Optimal
102,j20,11,2,"[0, 1, 2, 6, 8, 6, 3, 1, 9, 4, 3, 2, 3, 5, 6, 3, 4, 8, 2, 8, 9, 0]",600,0.0,46.0,0.0599999,Optimal
103,j20,11,3,"[0, 1, 2, 11, 8, 5, 4, 2, 6, 2, 3, 3, 4, 3, 2, 4, 6, 9, 5, 11, 6, 0]",600,0.0,48.0,0.05,Optimal
104,j20,11,4,"[0, 1, 5, 12, 5, 4, 4, 1, 7, 5, 5, 1, 4, 2, 2, 4, 4, 8, 2, 6, 9, 0]",600,,,0.00999999,Infeasible
105,j20,11,5,"[0, 1, 3, 12, 7, 8, 5, 2, 9, 5, 3, 1, 5, 6, 5, 7, 7, 9, 3, 6, 9, 0]",600,,,0.00999999,Infeasible
106,j20,11,6,"[0, 1, 4, 6, 7, 8, 3, 2, 7, 2, 4, 1, 6, 2, 6, 4, 7, 6, 2, 8, 8, 0]",600,0.0,43.0,0.05,Optimal
107,j20,11,7,"[0, 1, 3, 8, 9, 8, 4, 1, 6, 3, 4, 3, 4, 2, 3, 5, 7, 5, 4, 11, 6, 0]",600,0.0,53.0,0.0699999,Optimal
108,j20,11,8,"[0, 1, 4, 7, 9, 6, 2, 2, 11, 2, 3, 2, 2, 3, 5, 4, 4, 9, 2, 9, 5, 0]",600,0.0,43.0,0.00999999,Optimal
109,j20,11,9,"[0, 1, 5, 6, 8, 5, 4, 2, 11, 3, 2, 2, 2, 2, 5, 4, 4, 5, 4, 11, 5, 0]",600,0.0,45.0,0.0799999,Optimal
110,j20,12,0,"[0, 2, 9, 1, 5, 5, 5, 9, 11, 4, 1, 1, 2, 7, 1, 6, 7, 4, 6, 4, 1, 0]",600,,,0.0,Infeasible
111,j20,12,1,"[0, 1, 9, 1, 7, 2, 6, 10, 7, 5, 1, 2, 3, 3, 1, 3, 7, 3, 3, 2, 1, 0]",600,,,0.00999999,Infeasible
112,j20,12,2,"[0, 1, 7, 1, 5, 3, 7, 8, 7, 4, 1, 1, 3, 4, 1, 3, 9, 6, 2, 3, 1, 0]",600,,,0.00999999,Infeasible
113,j20,12,3,"[0, 2, 10, 1, 9, 2, 7, 7, 8, 4, 1, 1, 2, 5, 1, 4, 7, 2, 3, 5, 1, 0]",600,,,0.0,Infeasible
114,j20,12,4,"[0, 2, 12, 2, 9, 5, 5, 9, 6, 4, 1, 1, 3, 4, 1, 5, 10, 4, 2, 2, 1, 0]",600,,,0.0,Infeasible
115,j20,12,5,"[0, 2, 7, 2, 8, 2, 4, 11, 11, 8, 1, 2, 3, 5, 1, 6, 9, 5, 2, 5, 1, 0]",600,,,0.0,Infeasible
116,j20,12,6,"[0, 1, 9, 1, 9, 5, 8, 7, 6, 8, 1, 1, 1, 5, 1, 6, 7, 3, 2, 4, 1, 0]",600,,,0.00999999,Infeasible
117,j20,12,7,"[0, 1, 10, 1, 9, 3, 8, 7, 6, 6, 1, 2, 2, 5, 1, 6, 10, 4, 4, 2, 1, 0]",600,,,0.0,Infeasible
118,j20,12,8,"[0, 2, 8, 1, 7, 5, 4, 12, 11, 5, 1, 1, 1, 3, 1, 3, 8, 3, 6, 4, 1, 0]",600,,,0.0,Infeasible
119,j20,12,9,"[0, 1, 11, 1, 6, 3, 4, 7, 9, 5, 1, 2, 3, 7, 1, 6, 9, 2, 5, 2, 1, 0]",600,,,0.0,Infeasible
120,j20,13,0,"[0, 7, 10, 5, 3, 2, 2, 2, 1, 6, 6, 7, 2, 9, 1, 4, 1, 10, 4, 6, 1, 0]",600,0.0,52.0,0.03,Optimal
121,j20,13,1,"[0, 7, 10, 7, 6, 2, 3, 1, 1, 7, 6, 3, 3, 6, 1, 4, 2, 11, 4, 5, 2, 0]",600,0.0,51.0,0.00999999,Optimal
122,j20,13,2,"[0, 4, 10, 6, 2, 1, 2, 2, 3, 7, 5, 6, 3, 6, 1, 4, 2, 10, 2, 5, 1, 0]",600,0.0,49.0,0.03,Optimal
123,j20,13,3,"[0, 6, 10, 5, 5, 2, 3, 2, 1, 10, 6, 5, 3, 6, 1, 3, 1, 7, 5, 8, 2, 0]",600,0.0,52.0,0.00999999,Optimal
124,j20,13,4,"[0, 5, 9, 5, 2, 1, 3, 2, 2, 9, 9, 5, 3, 5, 1, 3, 2, 7, 3, 7, 1, 0]",600,0.0,49.0,0.00999999,Optimal
125,j20,13,5,"[0, 4, 11, 9, 4, 1, 2, 2, 2, 6, 8, 7, 1, 9, 1, 7, 2, 6, 2, 6, 1, 0]",600,0.0,48.0,0.0,Optimal
126,j20,13,6,"[0, 6, 10, 6, 3, 1, 3, 1, 1, 6, 9, 4, 3, 9, 1, 4, 1, 8, 5, 5, 3, 0]",600,0.0,51.0,0.00999999,Optimal
127,j20,13,7,"[0, 8, 10, 7, 4, 1, 1, 2, 3, 12, 7, 3, 3, 6, 1, 5, 1, 12, 2, 5, 3, 0]",600,0.0,51.0,0.00999999,Optimal
128,j20,13,8,"[0, 5, 11, 9, 4, 1, 2, 1, 2, 11, 5, 4, 2, 6, 1, 7, 1, 9, 4, 4, 1, 0]",600,0.0,49.0,0.00999999,Optimal
129,j20,13,9,"[0, 7, 7, 7, 6, 2, 1, 2, 1, 11, 8, 4, 2, 5, 1, 3, 1, 8, 3, 7, 1, 0]",600,0.0,51.0,0.00999999,Optimal
130,j20,14,0,"[0, 7, 10, 4, 2, 3, 5, 3, 3, 2, 1, 10, 8, 5, 8, 8, 4, 9, 1, 6, 1, 0]",600,,,600.0,Unknown
131,j20,14,1,"[0, 6, 10, 6, 1, 3, 3, 3, 4, 2, 1, 11, 5, 5, 6, 8, 3, 5, 1, 3, 2, 0]",600,0.0,42.0,0.00999999,Optimal
132,j20,14,2,"[0, 7, 8, 5, 1, 5, 3, 4, 6, 1, 1, 6, 5, 7, 10, 6, 6, 5, 1, 6, 2, 0]",600,0.0,43.0,0.02,Optimal
133,j20,14,3,"[0, 6, 6, 8, 2, 4, 4, 4, 3, 1, 1, 7, 7, 8, 9, 5, 5, 5, 1, 3, 3, 0]",600,0.0,47.0,0.04,Optimal
